Student_ID,Age,Gender,Field_of_Study,Skill_Level,IoT_Attendance_Rate,IoT_Practical_Score,IoT_Focus_Level,IoT_Engagement_Score,Employment_Preference,Match_Score,Confidence_Level
S0964,26,Female,IT,56,96.35618909322247,97.37751289080168,0.4490377603699617,0.9365702180708392,Business Analyst,0.4801262290142092,0.9786568065956864
S0965,18,Female,Healthcare,97,98.49632626725955,62.600586425767744,0.45930368821307377,0.30835212167619874,Nurse,0.8156655408146337,0.6590816352113271
S0966,21,Other,Business,62,78.56302349685487,60.35443967043018,0.07696918300801736,0.8695411688592183,Technician,0.0627221714144588,0.6098095227396686
S0967,26,Male,IT,65,57.15005613328632,43.74587963666682,0.6707650254430357,0.7640955865788793,Data Analyst,0.8154877655801359,0.8387333844672309
S0968,21,Other,Engineering,68,68.72741216897907,69.17041924629298,0.8212594203728455,0.24781244290690685,Business Analyst,0.4947542404357036,0.8792043203998523
S0969,27,Male,Business,72,89.8866131674107,46.54081693845572,0.24465505460471304,0.036340748316242455,Data Analyst,0.13376069507700217,0.6124529852759112
S0970,20,Other,Healthcare,99,68.36953643485353,54.91238925564556,0.42130088163336465,0.10184726514238274,Designer,0.8857019135404777,0.5383053821305566
S0971,26,Other,Business,66,54.350860915139435,59.01655730603689,0.8388393367652703,0.7284939338474402,Data Analyst,0.6492287795409635,0.9052582432931859
S0972,19,Female,IT,64,77.8392455464094,88.52957940950104,0.877120467662288,0.1996697380406467,Data Analyst,0.16354568682413928,0.9882509868230063
S0973,21,Male,Healthcare,95,92.25604257480174,92.5293190237538,0.24317998026422594,0.3712709205053938,Data Analyst,0.03364972339902661,0.8223361430361422
S0974,23,Female,Engineering,94,89.79631935717512,58.14797904768818,0.5505706345413642,0.5016991660064248,Data Analyst,0.14110964833264927,0.638933450071947
S0975,19,Male,Healthcare,49,58.75615700651766,91.52188727467444,0.19249315063582706,0.7254681684501628,Technician,0.6087979601803936,0.998336304276396
S0976,25,Other,Healthcare,86,83.63823072062334,91.43385624218746,0.10187876413955654,0.11323122325912538,Business Analyst,0.17929623526004845,0.9466333181335387
S0977,25,Other,Design,62,61.025213171782354,85.87905702309241,0.9111205013919575,0.4063664052774615,Designer,0.2257630748750281,0.756690323140147
S0978,18,Male,Healthcare,60,60.91037672760861,48.801706840910896,0.8205075042321092,0.4850729091426954,Data Analyst,0.02513972575631418,0.9126606424209169
S0979,29,Female,Healthcare,60,93.70358866525926,81.41937081404373,0.7600349018031739,0.5408270639715397,Data Analyst,0.7229306722386036,0.9079102616314834
S0980,20,Female,Business,82,62.48344763701151,96.70144387483413,0.04876631881314042,0.8183606413952167,Data Analyst,0.8103643997594371,0.9673994848367498
S0981,27,Female,Engineering,52,63.16236732590056,80.95242872602942,0.8437287927102575,0.1716781950432169,Data Analyst,0.7968481767721232,0.92046192188673
S0982,26,Female,Business,76,50.03266953806498,59.89701094647003,0.43804407590538375,0.8078314518266223,IT Support,0.12756815136428423,0.8218396179785823
S0983,22,Other,Business,72,93.53345170627588,70.03475904584988,0.34239512329585964,0.6928784276966522,IT Support,0.9033011273887593,0.8046518594782537
S0984,23,Other,IT,63,89.62974066045673,78.74350260106323,0.5464763610253764,0.5558708141989593,Nurse,0.67227882947408,0.7336786441658059
S0985,21,Other,Business,83,81.3664467545339,70.63422452371022,0.09135324272355583,0.6995278704025719,Data Analyst,0.8975286223768645,0.8132428199853787
S0986,27,Other,Design,50,87.51328819694211,47.19717650385819,0.7566465493523988,0.4120177389516564,Nurse,0.4471605045306636,0.8976082932651914
S0987,19,Other,Design,56,57.60242837122459,58.72384267912124,0.5824350768882959,0.13839758596812457,Technician,0.43695486108369774,0.9845188131512767
S0988,28,Female,IT,43,72.91617972937877,88.14376183321795,0.18659009687316752,0.6657652402653673,Nurse,0.7845365186848953,0.7336436790910601
S0989,25,Female,Engineering,86,67.56096936743904,91.68508276573104,0.1882321997690456,0.5246723066856223,Business Analyst,0.09329785547674352,0.7868266014943786
S0990,28,Female,Engineering,64,54.68882631285082,48.23800196293421,0.18424865157267423,0.6393748005427755,IT Support,0.5208740366348857,0.7224027475293908
S0991,23,Female,Business,69,74.3065242607462,97.14320514392347,0.057002387551933986,0.33799878102849,IT Support,0.8363842356312257,0.834244310491702
S0992,22,Other,Business,48,96.03698251713178,59.72935707091656,0.5877984493716848,0.9068665773398359,Data Analyst,0.8301925630695713,0.8149602520306298
S0993,26,Other,Business,60,52.00295595253473,79.7388243238432,0.8403481775885081,0.5873698685755769,Data Analyst,0.956132856342369,0.5089168950968117
S0994,18,Other,Engineering,59,64.5730456746897,85.10950875740087,0.0174982139873886,0.08540248429087383,Technician,0.6982725935305465,0.7705807795503292
S0995,22,Male,Healthcare,58,60.37704681028517,88.716774078273,0.04900464497127355,0.44980399070442867,Designer,0.20777062943972835,0.5442434478495071
S0996,23,Female,Design,58,61.907332683284814,96.74498213355581,0.5727702766869458,0.7563560547436343,Technician,0.02028031489458082,0.5131918090027692
S0997,22,Female,Healthcare,51,95.42172759396877,58.77517288172936,0.8194956853860523,0.7941345617322724,Business Analyst,0.47941579862710193,0.8955985810423491
S0998,23,Other,Healthcare,76,73.40345271171451,91.51038727309327,0.3267388905686336,0.49459705276375876,Data Analyst,0.5137038656225555,0.6293249310796503
S0999,23,Female,Engineering,81,73.31497064699094,47.901214206172426,0.34961439880772216,0.8947475708313011,Data Analyst,0.24026258449893145,0.6703275386436496
S1000,24,Female,Healthcare,56,88.02878212276411,82.30245438121557,0.5963464974967759,0.26766843719429756,Technician,0.1246974471236032,0.532042293802033
